EventName,DriverNumber,Compound,ClassifiedPosition
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,10,MEDIUM,9.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,14,MEDIUM,10.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,27,MEDIUM,11.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,3,MEDIUM,12.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,18,MEDIUM,13.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,23,MEDIUM,14.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,31,MEDIUM,15.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,2,MEDIUM,16.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,22,SOFT,17.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,20,HARD,18.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,77,SOFT,19.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
Dutch Grand Prix,24,MEDIUM,20.0
